ID,date,history,reopenings,comments,numWords,score1,score2
HADOOP-13277,2016-06-15,"Date: 2016-06-15T12:22:07.428-07:00, From: Open To: Resolved",0,2,132,1,-1
HADOOP-13276,2016-06-15,,0,4,227,3,-1
HADOOP-13275,2016-06-15,"Date: 2016-06-15T06:20:02.290-07:00, From: Open To: Resolved",0,1,32,1,-2
HADOOP-13274,2016-06-15,"Date: 2016-06-16T04:44:16.546-07:00, From: Open To: Resolved",0,4,105,1,-1
HADOOP-13273,2016-06-15,"Date: 2016-06-15T01:16:12.608-07:00, From: Open To: Patch AvailableDate: 2016-09-12T08:38:17.866-07:00, From: Patch Available To: Resolved",0,1,88,1,-2
HADOOP-13272,2016-06-14,"Date: 2016-06-16T00:05:37.693-07:00, From: Open To: Patch AvailableDate: 2016-07-22T18:14:26.939-07:00, From: Patch Available To: Resolved",0,6,723,2,-2
HADOOP-13271,2016-06-14,"Date: 2016-08-18T05:57:13.511-07:00, From: Open To: ResolvedDate: 2017-02-23T04:13:09.255-08:00, From: Resolved To: ReopenedDate: 2018-02-13T07:18:32.019-08:00, From: Reopened To: Resolved",1,5,159,1,-2
HADOOP-13269,2016-06-13,"Date: 2016-09-15T11:40:23.076-07:00, From: Open To: Patch Available",0,2,487,1,-2
HADOOP-13268,2016-06-13,,0,0,2,1,-1
HADOOP-13267,2016-06-13,,0,0,2,1,-1
HADOOP-13266,2016-06-13,,0,0,2,1,-1
HADOOP-13265,2016-06-13,,0,0,2,1,-1
HADOOP-13264,2016-06-13,"Date: 2016-08-11T09:41:43.782-07:00, From: Open To: Resolved",0,8,518,2,-2
HADOOP-13263,2016-06-13,"Date: 2016-06-17T12:10:05.029-07:00, From: Open To: Patch AvailableDate: 2016-06-27T09:55:02.317-07:00, From: Patch Available To: Resolved",0,34,4459,3,-2
HADOOP-13262,2016-06-13,"Date: 2016-06-20T01:55:15.743-07:00, From: Open To: Patch AvailableDate: 2016-09-20T12:36:17.537-07:00, From: Patch Available To: Resolved",0,6,868,3,-2
HADOOP-13261,2016-06-13,"Date: 2017-06-15T08:23:25.165-07:00, From: Open To: Resolved",0,2,87,1,-1
HADOOP-13260,2016-06-12,"Date: 2016-06-12T23:46:02.913-07:00, From: Open To: Resolved",0,4,82,1,-1
HADOOP-13259,2016-06-12,"Date: 2016-06-15T02:15:43.124-07:00, From: Open To: Resolved",0,2,72,1,-1
HADOOP-13258,2016-06-10,"Date: 2016-06-10T18:25:13.272-07:00, From: Open To: Patch AvailableDate: 2016-06-13T22:27:32.226-07:00, From: Patch Available To: Resolved",0,9,386,2,-3
HADOOP-13257,2016-06-10,"Date: 2016-11-14T04:57:37.715-08:00, From: Open To: Patch AvailableDate: 2016-12-01T23:39:18.330-08:00, From: Patch Available To: OpenDate: 2016-12-02T00:57:32.376-08:00, From: Open To: Patch AvailableDate: 2016-12-02T16:03:54.393-08:00, From: Patch Available To: Resolved",1,14,1822,3,-3
HADOOP-13256,2016-06-10,,0,0,2,1,-1
HADOOP-13255,2016-06-09,"Date: 2016-06-09T15:09:09.272-07:00, From: Open To: Patch AvailableDate: 2016-06-16T20:22:42.815-07:00, From: Patch Available To: ResolvedDate: 2016-08-25T15:47:39.326-07:00, From: Resolved To: Closed",0,28,3465,3,-3
HADOOP-13254,2016-06-09,"Date: 2016-06-10T11:58:59.304-07:00, From: Open To: Patch AvailableDate: 2016-06-15T14:00:19.004-07:00, From: Patch Available To: OpenDate: 2016-06-15T14:03:45.279-07:00, From: Open To: Patch AvailableDate: 2016-06-22T13:41:37.087-07:00, From: Patch Available To: OpenDate: 2016-06-22T13:43:32.851-07:00, From: Open To: Patch AvailableDate: 2016-07-15T13:44:02.252-07:00, From: Patch Available To: Resolved",2,37,4011,3,-2
HADOOP-13253,2016-06-09,"Date: 2016-06-09T07:17:38.797-07:00, From: Open To: Patch AvailableDate: 2017-04-25T10:46:18.785-07:00, From: Patch Available To: Open",1,5,417,1,-2
HADOOP-13252,2016-06-09,"Date: 2016-06-23T13:36:49.483-07:00, From: Open To: Patch AvailableDate: 2016-06-28T05:17:44.102-07:00, From: Patch Available To: OpenDate: 2016-06-28T05:19:50.163-07:00, From: Open To: Patch AvailableDate: 2016-07-25T08:33:43.781-07:00, From: Patch Available To: OpenDate: 2016-07-25T08:34:40.603-07:00, From: Open To: Patch AvailableDate: 2016-08-17T07:41:29.492-07:00, From: Patch Available To: OpenDate: 2016-08-17T07:42:43.666-07:00, From: Open To: Patch AvailableDate: 2016-08-18T06:21:37.110-07:00, From: Patch Available To: OpenDate: 2016-08-18T11:10:13.636-07:00, From: Open To: Patch AvailableDate: 2016-08-19T06:44:19.600-07:00, From: Patch Available To: OpenDate: 2016-08-19T06:45:16.983-07:00, From: Open To: Patch AvailableDate: 2016-08-19T13:00:38.542-07:00, From: Patch Available To: Resolved",5,28,2983,2,-2
