ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-9463,2016-08-19,"Date: 2016-08-19T05:03:18.314-07:00, From: Open To: In ProgressDate: 2016-08-19T05:03:22.573-07:00, From: In Progress To: ReviewableDate: 2016-08-22T04:07:48.151-07:00, From: Reviewable To: ResolvedDate: 2016-08-22T04:07:56.908-07:00, From: Resolved To: Closed",0,17,3085,1,-2
CLOUDSTACK-9462,2016-08-19,"Date: 2016-08-19T02:22:46.759-07:00, From: Open To: In ProgressDate: 2016-08-19T02:22:56.444-07:00, From: In Progress To: ReviewableDate: 2016-09-18T20:05:17.339-07:00, From: Reviewable To: ResolvedDate: 2017-01-06T03:20:49.315-08:00, From: Resolved To: Closed",0,184,15285,3,-4
CLOUDSTACK-9461,2016-08-18,"Date: 2016-09-16T02:44:11.848-07:00, From: Open To: Resolved",0,4,115,1,-1
CLOUDSTACK-9460,2016-08-17,"Date: 2016-11-20T20:50:25.002-08:00, From: Open To: Resolved",0,49,2719,2,-2
CLOUDSTACK-9459,2016-08-16,"Date: 2016-09-18T20:09:29.727-07:00, From: Open To: ResolvedDate: 2017-01-06T03:20:46.981-08:00, From: Resolved To: Closed",0,16,922,1,-2
CLOUDSTACK-9458,2016-08-15,,0,35,4141,3,-3
CLOUDSTACK-9457,2016-08-15,"Date: 2017-03-02T12:16:12.122-08:00, From: Open To: Closed",0,31,2509,2,-2
CLOUDSTACK-9456,2016-08-12,"Date: 2016-08-12T04:51:46.147-07:00, From: Open To: In ProgressDate: 2016-08-12T04:51:49.876-07:00, From: In Progress To: ReviewableDate: 2017-08-10T04:25:50.573-07:00, From: Reviewable To: Resolved",0,116,13369,2,-3
CLOUDSTACK-9454,2016-08-11,,0,0,2,1,-1
CLOUDSTACK-9453,2016-08-10,,0,27,1129,2,-2
CLOUDSTACK-9452,2016-08-10,"Date: 2016-08-10T01:52:01.474-07:00, From: Open To: In ProgressDate: 2016-08-10T01:52:05.132-07:00, From: In Progress To: ReviewableDate: 2017-01-06T03:20:44.431-08:00, From: Reviewable To: Resolved",0,38,2664,3,-3
CLOUDSTACK-9451,2016-08-09,"Date: 2017-01-06T03:20:43.196-08:00, From: Open To: Closed",0,46,2631,2,-3
CLOUDSTACK-9450,2016-08-08,"Date: 2017-10-30T09:08:23.350-07:00, From: Open To: In ProgressDate: 2017-11-17T02:35:51.458-08:00, From: In Progress To: ResolvedDate: 2017-11-17T02:36:01.895-08:00, From: Resolved To: Closed",0,14,5349,1,-2
CLOUDSTACK-9449,2016-08-05,"Date: 2016-08-06T00:01:55.611-07:00, From: Open To: In ProgressDate: 2016-08-06T00:01:58.676-07:00, From: In Progress To: ReviewableDate: 2016-08-23T02:13:20.439-07:00, From: Reviewable To: ResolvedDate: 2016-08-23T02:13:29.193-07:00, From: Resolved To: Closed",0,17,786,2,-2
CLOUDSTACK-9448,2016-08-05,"Date: 2016-09-28T03:04:05.237-07:00, From: Open To: Closed",0,1,74,1,-2
CLOUDSTACK-9447,2016-08-05,"Date: 2016-08-05T00:20:51.964-07:00, From: Open To: In ProgressDate: 2016-08-05T00:20:55.240-07:00, From: In Progress To: ReviewableDate: 2017-01-06T03:20:41.433-08:00, From: Reviewable To: Resolved",0,7,276,1,-2
CLOUDSTACK-9446,2016-08-04,"Date: 2016-08-04T23:51:48.207-07:00, From: Open To: In ProgressDate: 2016-08-05T02:48:35.216-07:00, From: In Progress To: ResolvedDate: 2016-08-05T05:45:26.001-07:00, From: Resolved To: Closed",0,14,525,2,-1
CLOUDSTACK-9445,2016-08-04,,0,0,2,1,-1
CLOUDSTACK-9444,2016-08-02,"Date: 2017-01-06T03:20:39.686-08:00, From: Open To: Closed",0,19,864,2,-2
CLOUDSTACK-9443,2016-07-28,,0,0,2,1,-1
CLOUDSTACK-9442,2016-07-27,,0,0,2,1,-1
CLOUDSTACK-9441,2016-07-22,,0,0,2,1,-1
CLOUDSTACK-9440,2016-07-22,"Date: 2016-07-22T12:37:00.169-07:00, From: Open To: In Progress",0,1,119,1,-1
CLOUDSTACK-9439,2016-07-22,,0,1,131,1,-2
CLOUDSTACK-9438,2016-07-21,"Date: 2017-03-02T12:16:24.035-08:00, From: Open To: Closed",0,113,11440,3,-3
CLOUDSTACK-9437,2016-07-21,"Date: 2016-08-08T02:41:00.533-07:00, From: Open To: Resolved",0,11,644,1,-2
CLOUDSTACK-9436,2016-07-21,"Date: 2016-08-04T11:05:29.588-07:00, From: Open To: Resolved",0,8,353,3,-2
CLOUDSTACK-9435,2016-07-21,"Date: 2016-07-21T06:54:17.374-07:00, From: Open To: In Progress",0,1,119,1,-1
CLOUDSTACK-9434,2016-07-21,,0,2,32,1,-1
CLOUDSTACK-9433,2016-07-21,,0,3,720,2,-2
CLOUDSTACK-9432,2016-07-20,"Date: 2017-05-18T10:55:31.377-07:00, From: Open To: In ProgressDate: 2017-06-20T11:30:09.969-07:00, From: In Progress To: ReviewableDate: 2017-09-26T12:03:48.694-07:00, From: Reviewable To: Resolved",0,7,950,2,-2
CLOUDSTACK-9431,2016-07-18,"Date: 2016-07-21T06:54:42.676-07:00, From: Open To: In Progress",0,1,119,1,-1
CLOUDSTACK-9430,2016-07-11,"Date: 2016-07-21T06:54:54.098-07:00, From: Open To: In ProgressDate: 2016-08-04T11:06:09.910-07:00, From: In Progress To: Resolved",0,15,1228,4,-2
CLOUDSTACK-9429,2016-07-07,"Date: 2017-08-10T04:42:38.092-07:00, From: Open To: Closed",0,1,25,1,-1
CLOUDSTACK-9428,2016-07-05,"Date: 2017-03-02T12:17:12.363-08:00, From: Open To: Closed",0,36,3864,3,-3
CLOUDSTACK-9427,2016-07-01,,0,0,2,1,-1
CLOUDSTACK-9426,2016-06-30,,0,0,2,1,-1
CLOUDSTACK-9425,2016-06-30,,0,0,2,1,-1
CLOUDSTACK-9424,2016-06-29,"Date: 2016-07-22T01:38:27.179-07:00, From: Open To: Resolved",0,3,39,1,-1
CLOUDSTACK-9423,2016-06-27,"Date: 2016-07-21T06:49:45.357-07:00, From: Open To: Closed",0,22,1328,3,-2
CLOUDSTACK-9422,2016-06-23,"Date: 2016-09-28T14:43:22.696-07:00, From: Open To: Resolved",0,47,5552,3,-2
CLOUDSTACK-9421,2016-06-22,,0,1,20,1,-1
CLOUDSTACK-9420,2016-06-20,"Date: 2016-10-09T14:44:23.809-07:00, From: Open To: Closed",0,4,101,2,-3
CLOUDSTACK-9419,2016-06-16,,0,0,2,1,-1
CLOUDSTACK-9418,2016-06-16,,0,0,2,1,-1
CLOUDSTACK-9417,2016-06-15,"Date: 2017-03-02T12:17:39.391-08:00, From: Open To: In Progress",0,53,3973,3,-3
CLOUDSTACK-9416,2016-06-15,"Date: 2017-01-06T03:20:38.908-08:00, From: Open To: Closed",0,25,1351,2,-3
CLOUDSTACK-9415,2016-06-13,,0,0,2,1,-1
CLOUDSTACK-9414,2016-06-13,,0,0,2,1,-1
CLOUDSTACK-9413,2016-06-13,,0,4,155,1,-1
CLOUDSTACK-9412,2016-06-13,,0,0,2,1,-1
CLOUDSTACK-9411,2016-06-09,,0,0,2,1,-1
CLOUDSTACK-9410,2016-06-08,"Date: 2017-01-06T03:20:36.942-08:00, From: Open To: Closed",0,20,652,2,-2
CLOUDSTACK-9409,2016-06-07,"Date: 2016-06-07T19:21:45.005-07:00, From: Open To: In ProgressDate: 2016-06-07T19:21:48.851-07:00, From: In Progress To: ReviewableDate: 2016-08-04T11:12:44.928-07:00, From: Reviewable To: Resolved",0,16,1003,2,-2
CLOUDSTACK-9408,2016-06-07,"Date: 2017-04-23T21:25:37.178-07:00, From: Open To: Resolved",0,63,4918,2,-3
CLOUDSTACK-9407,2016-06-06,"Date: 2017-03-02T12:17:21.494-08:00, From: Open To: Closed",0,19,1611,2,-2
CLOUDSTACK-9406,2016-06-06,,0,2,82,2,-3
CLOUDSTACK-9405,2016-06-03,,0,12,625,2,-3
CLOUDSTACK-9404,2016-06-02,"Date: 2016-07-11T12:17:48.087-07:00, From: Open To: Resolved",0,44,3611,2,-2
CLOUDSTACK-9403,2016-06-02,"Date: 2016-06-02T03:47:57.456-07:00, From: Open To: In Progress",0,128,23487,3,-2
CLOUDSTACK-9402,2016-06-02,"Date: 2016-06-02T03:47:52.456-07:00, From: Open To: In ProgressDate: 2016-11-25T02:22:24.780-08:00, From: In Progress To: ResolvedDate: 2016-11-25T02:22:45.417-08:00, From: Resolved To: Closed",0,63,9289,4,-2
CLOUDSTACK-9401,2016-06-02,"Date: 2016-06-02T03:47:49.666-07:00, From: Open To: In ProgressDate: 2016-11-15T22:47:13.561-08:00, From: In Progress To: ResolvedDate: 2016-11-16T05:11:43.283-08:00, From: Resolved To: Closed",0,67,10970,3,-2
CLOUDSTACK-9400,2016-06-01,"Date: 2016-06-01T09:01:32.580-07:00, From: Open To: Closed",0,1,44,1,-1
CLOUDSTACK-9399,2016-06-01,"Date: 2016-06-07T23:22:47.129-07:00, From: Open To: In ProgressDate: 2016-06-14T07:06:05.676-07:00, From: In Progress To: Closed",0,23,1594,2,-2
CLOUDSTACK-9398,2016-06-01,"Date: 2017-10-30T09:05:49.284-07:00, From: Open To: In Progress",0,0,2,1,-1
CLOUDSTACK-9397,2016-05-31,"Date: 2017-12-19T08:06:30.242-08:00, From: Open To: Closed",0,30,3239,2,-2
CLOUDSTACK-9396,2016-05-31,,0,6,370,2,-2
CLOUDSTACK-9395,2016-05-30,"Date: 2016-10-20T01:06:58.045-07:00, From: Open To: Resolved",0,24,1448,3,-2
CLOUDSTACK-9394,2016-05-27,,0,0,2,1,-1
CLOUDSTACK-9393,2016-05-27,,0,0,2,1,-1
CLOUDSTACK-9392,2016-05-27,,0,0,2,1,-1
CLOUDSTACK-9391,2016-05-26,"Date: 2017-03-02T12:17:29.494-08:00, From: Open To: Closed",0,0,2,1,-1
CLOUDSTACK-9390,2016-05-26,,0,1,32,1,-1
CLOUDSTACK-9389,2016-05-26,,0,22,1973,2,-3
