ID,date,history,reopenings,comments,numWords,score1,score2
CLOUDSTACK-6172,2014-02-26,"Date: 2014-02-26T01:20:50.563-08:00, From: Open To: Resolved",0,8,272,1,-1
CLOUDSTACK-6171,2014-02-25,"Date: 2015-07-27T22:43:45.225-07:00, From: Open To: Resolved",0,4,80,1,-2
CLOUDSTACK-6170,2014-02-25,"Date: 2014-04-29T12:47:40.811-07:00, From: Open To: ResolvedDate: 2014-04-29T12:47:49.447-07:00, From: Resolved To: Closed",0,52,1023,2,-2
CLOUDSTACK-6169,2014-02-25,,0,2,76,1,-1
CLOUDSTACK-6168,2014-02-25,"Date: 2014-07-29T11:26:55.904-07:00, From: Open To: Resolved",0,3,173,1,-1
CLOUDSTACK-6167,2014-02-24,,0,0,2,1,-1
CLOUDSTACK-6166,2014-02-24,"Date: 2015-04-05T19:47:33.737-07:00, From: Open To: Closed",0,4,73,2,-1
CLOUDSTACK-6165,2014-02-24,"Date: 2015-04-27T05:21:47.990-07:00, From: Open To: Closed",0,0,2,1,-1
CLOUDSTACK-6164,2014-02-24,"Date: 2014-04-17T02:12:58.317-07:00, From: Open To: Resolved",0,2,50,1,-1
CLOUDSTACK-6162,2014-02-24,"Date: 2014-04-01T13:38:09.574-07:00, From: Open To: Resolved",0,14,492,2,-1
CLOUDSTACK-6161,2014-02-24,"Date: 2014-05-20T02:26:35.678-07:00, From: Open To: Resolved",0,1,25,1,-1
CLOUDSTACK-6160,2014-02-24,"Date: 2014-03-21T07:14:38.918-07:00, From: Open To: Resolved",0,1,59,1,-1
CLOUDSTACK-6159,2014-02-22,"Date: 2014-02-23T00:46:28.319-08:00, From: Open To: In ProgressDate: 2014-02-23T00:46:35.617-08:00, From: In Progress To: ReviewableDate: 2014-02-23T00:46:45.187-08:00, From: Reviewable To: Resolved",0,2,60,1,-1
CLOUDSTACK-6158,2014-02-22,"Date: 2014-05-21T05:19:28.810-07:00, From: Open To: Resolved",0,1,33,1,-1
CLOUDSTACK-6157,2014-02-22,"Date: 2014-02-25T12:12:03.569-08:00, From: Open To: ResolvedDate: 2014-02-25T12:12:09.198-08:00, From: Resolved To: Closed",0,1,27,1,-1
CLOUDSTACK-6156,2014-02-21,"Date: 2014-02-21T15:17:59.030-08:00, From: Open To: In ProgressDate: 2014-06-19T12:13:26.654-07:00, From: In Progress To: ResolvedDate: 2014-06-19T12:13:33.099-07:00, From: Resolved To: Closed",0,5,236,1,-2
CLOUDSTACK-6155,2014-02-21,"Date: 2014-02-21T13:22:40.740-08:00, From: Open To: Resolved",0,4,98,1,-1
CLOUDSTACK-6154,2014-02-21,,0,3,72,1,-1
CLOUDSTACK-6153,2014-02-21,,0,0,2,1,-1
CLOUDSTACK-6152,2014-02-21,"Date: 2014-02-21T04:40:49.413-08:00, From: Open To: In ProgressDate: 2014-03-09T23:24:34.543-07:00, From: In Progress To: Closed",0,0,2,1,-1
CLOUDSTACK-6151,2014-02-21,"Date: 2014-02-21T02:53:58.056-08:00, From: Open To: In ProgressDate: 2014-04-16T04:57:57.226-07:00, From: In Progress To: ReviewableDate: 2014-04-16T04:58:07.357-07:00, From: Reviewable To: Resolved",0,9,259,1,-2
CLOUDSTACK-6150,2014-02-20,"Date: 2017-02-08T01:23:03.804-08:00, From: Open To: Closed",0,0,2,1,-1
CLOUDSTACK-6149,2014-02-20,,0,0,2,1,-1
CLOUDSTACK-6148,2014-02-20,,0,4,127,2,-1
CLOUDSTACK-6147,2014-02-20,"Date: 2014-03-04T02:46:40.205-08:00, From: Open To: Resolved",0,4,98,1,-1
CLOUDSTACK-6146,2014-02-20,"Date: 2014-02-26T00:25:15.670-08:00, From: Open To: Resolved",0,8,401,1,-1
CLOUDSTACK-6145,2014-02-20,,0,1,41,1,-1
CLOUDSTACK-6144,2014-02-19,"Date: 2017-02-08T01:23:14.254-08:00, From: Open To: Closed",0,1,33,1,-1
CLOUDSTACK-6143,2014-02-19,"Date: 2014-05-27T21:39:51.142-07:00, From: Open To: Resolved",0,3,117,1,-1
CLOUDSTACK-6142,2014-02-19,"Date: 2014-04-14T04:05:06.230-07:00, From: Open To: Closed",0,1,39,1,-1
CLOUDSTACK-6141,2014-02-19,,0,0,2,1,-1
CLOUDSTACK-6140,2014-02-19,"Date: 2014-02-19T15:31:21.884-08:00, From: Open To: ResolvedDate: 2014-02-19T15:31:25.780-08:00, From: Resolved To: Closed",0,1,43,1,-1
CLOUDSTACK-6139,2014-02-19,"Date: 2014-03-14T03:06:37.995-07:00, From: Open To: In ProgressDate: 2014-04-21T23:00:24.402-07:00, From: In Progress To: OpenDate: 2014-04-21T23:00:57.673-07:00, From: Open To: ResolvedDate: 2015-05-01T06:21:54.765-07:00, From: Resolved To: Closed",1,8,282,1,-1
CLOUDSTACK-6138,2014-02-18,"Date: 2014-02-27T00:09:28.814-08:00, From: Open To: ResolvedDate: 2014-09-21T12:46:57.041-07:00, From: Resolved To: Closed",0,1,172,3,-1
CLOUDSTACK-6137,2014-02-18,"Date: 2014-02-27T00:10:50.218-08:00, From: Open To: ResolvedDate: 2014-09-21T12:47:06.674-07:00, From: Resolved To: Closed",0,0,2,1,-1
CLOUDSTACK-6136,2014-02-18,"Date: 2014-02-27T00:11:44.155-08:00, From: Open To: ResolvedDate: 2014-09-21T12:46:42.936-07:00, From: Resolved To: Closed",0,0,2,1,-1
CLOUDSTACK-6135,2014-02-18,"Date: 2014-02-27T00:12:46.068-08:00, From: Open To: Resolved",0,0,2,1,-1
CLOUDSTACK-6134,2014-02-18,"Date: 2014-02-18T18:25:16.727-08:00, From: Open To: Resolved",0,1,47,1,-1
CLOUDSTACK-6133,2014-02-18,,0,0,2,1,-1
CLOUDSTACK-6132,2014-02-18,,0,0,2,1,-1
CLOUDSTACK-6131,2014-02-17,"Date: 2014-02-17T22:03:11.245-08:00, From: Open To: Closed",0,1,67,1,-1
CLOUDSTACK-6130,2014-02-17,"Date: 2014-05-09T03:52:37.909-07:00, From: Open To: Resolved",0,1,38,1,-2
CLOUDSTACK-6129,2014-02-17,"Date: 2014-02-17T09:38:49.698-08:00, From: Open To: In ProgressDate: 2014-02-17T10:06:41.930-08:00, From: In Progress To: OpenDate: 2014-02-17T10:06:55.735-08:00, From: Open To: ResolvedDate: 2014-02-17T10:07:21.106-08:00, From: Resolved To: Closed",1,5,115,2,-2
CLOUDSTACK-6128,2014-02-17,,0,2,68,1,-1
CLOUDSTACK-6127,2014-02-17,,0,1,34,1,-1
CLOUDSTACK-6126,2014-02-17,,0,1,34,1,-1
CLOUDSTACK-6125,2014-02-16,"Date: 2014-03-06T22:55:13.700-08:00, From: Open To: In ProgressDate: 2014-03-06T22:55:29.938-08:00, From: In Progress To: ReviewableDate: 2014-04-07T06:59:12.987-07:00, From: Reviewable To: Resolved",0,4,166,1,-1
CLOUDSTACK-6124,2014-02-16,"Date: 2014-02-21T03:54:52.698-08:00, From: Open To: Resolved",0,2,112,1,-1
CLOUDSTACK-6123,2014-02-15,"Date: 2014-02-16T11:11:30.294-08:00, From: Open To: Resolved",0,3,97,1,-2
CLOUDSTACK-6122,2014-02-14,"Date: 2014-10-21T08:05:52.102-07:00, From: Open To: Resolved",0,6,202,1,-1
CLOUDSTACK-6121,2014-02-14,"Date: 2014-02-17T04:00:51.065-08:00, From: Open To: Closed",0,2,78,1,-1
CLOUDSTACK-6120,2014-02-14,"Date: 2014-02-14T12:57:46.486-08:00, From: Open To: ResolvedDate: 2014-02-14T12:57:50.458-08:00, From: Resolved To: Closed",0,3,84,1,-1
