ID,date,history,reopenings,comments,numWords,score1,score2
ZOOKEEPER-2905,2017-09-25,"Date: 2017-09-25T16:06:31.792-07:00, From: Open To: In ProgressDate: 2017-09-27T15:19:17.978-07:00, From: In Progress To: Resolved",0,24,2493,2,-3
ZOOKEEPER-2904,2017-09-24,"Date: 2017-10-04T10:27:33.168-07:00, From: Open To: Resolved",0,4,154,1,-2
ZOOKEEPER-2903,2017-09-22,,0,2,352,1,-2
ZOOKEEPER-2902,2017-09-20,"Date: 2017-09-21T07:06:05.872-07:00, From: Open To: Resolved",0,1,48,1,-1
ZOOKEEPER-2901,2017-09-20,,0,84,8044,3,-4
ZOOKEEPER-2900,2017-09-18,"Date: 2017-09-18T06:54:44.510-07:00, From: Open To: Resolved",0,3,82,1,-3
ZOOKEEPER-2899,2017-09-14,,0,5,620,3,-2
ZOOKEEPER-2898,2017-09-14,,0,1,2,1,-1
ZOOKEEPER-2897,2017-09-13,,0,0,2,1,-1
ZOOKEEPER-2896,2017-09-13,"Date: 2017-09-27T14:30:47.069-07:00, From: Open To: Resolved",0,20,1122,3,-2
ZOOKEEPER-2895,2017-09-11,,0,2,109,3,-1
ZOOKEEPER-2894,2017-09-08,,0,3,267,2,-2
ZOOKEEPER-2893,2017-09-07,"Date: 2017-09-19T05:57:42.350-07:00, From: Open To: In ProgressDate: 2017-12-19T11:05:05.173-08:00, From: In Progress To: Resolved",0,31,2089,3,-3
ZOOKEEPER-2892,2017-09-05,,0,14,1093,2,-2
ZOOKEEPER-2891,2017-09-05,,0,5,341,2,-2
ZOOKEEPER-2890,2017-09-05,"Date: 2017-10-10T11:51:08.510-07:00, From: Open To: Resolved",0,10,1034,2,-4
ZOOKEEPER-2889,2017-09-02,,0,1,36,1,-1
ZOOKEEPER-2888,2017-09-01,,0,0,2,1,-1
ZOOKEEPER-2887,2017-09-01,"Date: 2017-09-01T09:36:31.023-07:00, From: Open To: In ProgressDate: 2017-09-01T11:55:32.491-07:00, From: In Progress To: Patch AvailableDate: 2017-09-27T20:10:59.527-07:00, From: Patch Available To: Resolved",0,14,911,2,-2
ZOOKEEPER-2886,2017-08-30,,0,3,279,1,-2
ZOOKEEPER-2885,2017-08-29,"Date: 2017-08-30T03:44:01.671-07:00, From: Open To: Resolved",0,3,117,2,-1
ZOOKEEPER-2884,2017-08-28,,0,0,2,1,-1
ZOOKEEPER-2883,2017-08-23,"Date: 2017-08-23T08:16:02.048-07:00, From: Open To: Patch Available",0,1,120,1,-1
ZOOKEEPER-2882,2017-08-23,"Date: 2017-08-23T08:10:53.115-07:00, From: Open To: Patch Available",0,7,420,2,-3
ZOOKEEPER-2881,2017-08-23,"Date: 2017-08-23T08:09:05.655-07:00, From: Open To: Patch Available",0,1,117,1,-1
ZOOKEEPER-2880,2017-08-21,"Date: 2017-08-22T13:00:10.608-07:00, From: Open To: In ProgressDate: 2017-08-23T17:12:12.623-07:00, From: In Progress To: Resolved",0,7,288,1,-2
ZOOKEEPER-2879,2017-08-21,,0,8,838,2,-3
ZOOKEEPER-2878,2017-08-20,,0,0,2,1,-1
ZOOKEEPER-2877,2017-08-17,,0,2,218,3,-1
ZOOKEEPER-2876,2017-08-16,,0,0,2,1,-1
ZOOKEEPER-2875,2017-08-15,"Date: 2017-09-10T21:35:26.540-07:00, From: Open To: Resolved",0,4,294,3,-2
ZOOKEEPER-2874,2017-08-11,"Date: 2017-08-17T21:21:30.352-07:00, From: Open To: Resolved",0,9,619,2,-2
ZOOKEEPER-2873,2017-08-10,"Date: 2017-10-16T13:59:20.828-07:00, From: Open To: In ProgressDate: 2017-12-05T02:48:21.249-08:00, From: In Progress To: Open",1,1,37,1,-1
ZOOKEEPER-2872,2017-08-10,,0,15,1017,3,-3
ZOOKEEPER-2871,2017-08-09,,0,1,20,1,-1
ZOOKEEPER-2870,2017-08-09,"Date: 2017-08-10T13:15:04.727-07:00, From: Open To: Resolved",0,6,263,1,-2
ZOOKEEPER-2869,2017-08-07,,0,3,321,3,-2
ZOOKEEPER-2868,2017-08-07,"Date: 2017-08-07T12:18:23.400-07:00, From: Open To: Patch Available",0,1,24,1,-1
ZOOKEEPER-2867,2017-08-04,,0,22,2881,2,-3
ZOOKEEPER-2866,2017-08-04,"Date: 2017-08-09T20:16:36.569-07:00, From: Open To: Resolved",0,1,41,1,-1
ZOOKEEPER-2865,2017-08-04,"Date: 2017-08-05T21:22:55.867-07:00, From: Open To: Resolved",0,11,733,1,-2
ZOOKEEPER-2864,2017-08-04,"Date: 2017-08-10T13:06:04.372-07:00, From: Open To: Resolved",0,8,507,1,-2
ZOOKEEPER-2863,2017-08-04,"Date: 2017-08-04T10:53:56.700-07:00, From: Open To: Resolved",0,1,40,1,-1
ZOOKEEPER-2862,2017-08-03,"Date: 2017-08-03T11:35:46.289-07:00, From: Open To: Resolved",0,4,315,1,-2
ZOOKEEPER-2861,2017-08-01,"Date: 2017-08-18T15:30:49.793-07:00, From: Open To: Resolved",0,8,444,2,-2
ZOOKEEPER-2860,2017-07-27,,0,2,91,1,-1
ZOOKEEPER-2859,2017-07-26,"Date: 2017-08-12T22:22:05.005-07:00, From: Open To: Resolved",0,15,1004,1,-2
ZOOKEEPER-2858,2017-07-26,,0,8,302,2,-2
ZOOKEEPER-2857,2017-07-26,,0,1,52,1,-1
ZOOKEEPER-2856,2017-07-25,"Date: 2017-07-25T02:37:55.775-07:00, From: Open To: Patch AvailableDate: 2017-07-26T17:25:03.852-07:00, From: Patch Available To: Resolved",0,10,490,2,-2
ZOOKEEPER-2855,2017-07-24,,0,2,157,1,-2
ZOOKEEPER-2854,2017-07-24,,0,0,2,1,-1
ZOOKEEPER-2853,2017-07-23,"Date: 2017-08-03T11:41:59.495-07:00, From: Open To: Resolved",0,15,737,2,-2
ZOOKEEPER-2852,2017-07-23,"Date: 2017-08-03T11:28:51.691-07:00, From: Open To: Resolved",0,6,301,1,-2
ZOOKEEPER-2851,2017-07-22,,0,0,2,1,-1
ZOOKEEPER-2850,2017-07-21,,0,0,2,1,-1
ZOOKEEPER-2849,2017-07-20,,0,27,3664,3,-2
ZOOKEEPER-2848,2017-07-19,,0,0,2,1,-1
ZOOKEEPER-2847,2017-07-18,,0,0,2,1,-1
ZOOKEEPER-2846,2017-07-18,,0,7,505,1,-2
ZOOKEEPER-2845,2017-07-14,"Date: 2018-02-23T15:20:00.066-08:00, From: Open To: Resolved",0,77,9092,4,-3
ZOOKEEPER-2844,2017-07-13,,0,2,81,1,-1
ZOOKEEPER-2843,2017-07-13,,0,9,481,3,-2
ZOOKEEPER-2842,2017-07-12,,0,10,1026,3,-2
ZOOKEEPER-2841,2017-07-07,"Date: 2017-08-01T08:48:54.041-07:00, From: Open To: Resolved",0,69,10899,3,-4
ZOOKEEPER-2840,2017-07-05,,0,4,729,1,-3
ZOOKEEPER-2839,2017-07-05,,0,0,2,1,-1
ZOOKEEPER-2838,2017-07-05,,0,0,2,1,-1
ZOOKEEPER-2837,2017-07-04,,0,4,509,1,-2
ZOOKEEPER-2836,2017-07-04,,0,26,1923,2,-3
ZOOKEEPER-2835,2017-07-04,,0,4,417,2,-2
ZOOKEEPER-2834,2017-07-03,"Date: 2017-10-09T11:10:05.799-07:00, From: Open To: Resolved",0,1,62,1,-1
ZOOKEEPER-2833,2017-07-03,,0,0,2,1,-1
ZOOKEEPER-2832,2017-07-02,"Date: 2017-07-02T12:41:57.465-07:00, From: Open To: Patch AvailableDate: 2017-07-02T12:42:11.197-07:00, From: Patch Available To: Open",1,1,27,1,-1
ZOOKEEPER-2831,2017-06-30,,0,0,2,1,-1
ZOOKEEPER-2830,2017-06-30,,0,0,2,1,-1
ZOOKEEPER-2829,2017-06-30,"Date: 2017-08-24T11:57:50.615-07:00, From: Open To: Resolved",0,12,990,3,-2
